address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
"1616 Las Vegas Blvd S, Ste 130","{'Caters': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True'}",CYeICxCmbdYbOEQxVS8_Gw,"Ice Cream & Frozen Yogurt, Food, Juice Bars & Smoothies, Shaved Ice",Las Vegas,"{'Monday': '13:0-20:0', 'Tuesday': '13:0-20:0', 'Wednesday': '13:0-20:0', 'Thursday': '13:0-20:0', 'Friday': '13:0-20:0', 'Saturday': '13:0-20:0', 'Sunday': '13:0-20:0'}",1,36.1514195401,-115.1526283901,D-Scoops & Sweets Art of Flavor,89104,41,5.0,NV
3446 W Camelback Rd,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Caters': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'""}",U5qwBnjmf54Q4pW8Zajt7A,"Food, Bubble Tea, Do-It-Yourself Food, Ice Cream & Frozen Yogurt, Desserts",Phoenix,"{'Monday': '10:45-20:30', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:0-21:30', 'Saturday': '10:0-21:30', 'Sunday': '10:0-21:0'}",1,33.510306,-112.1324027,YobaHut,85017,36,4.0,AZ
3400 E Sky Harbor Blvd,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'ByAppointmentOnly': 'False', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'no'""}",Wl33gUSRNpWth-Z5li4JwQ,"Ice Cream & Frozen Yogurt, Food",Phoenix,,1,33.4367477471,-111.9966790685,Sweet Republic,85034,37,3.5,AZ
"6120 W Tropicana Ave, Ste A17","{'Caters': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': True}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True'}",6T39H2dGUnrM91WqvR0VcQ,"Bubble Tea, Juice Bars & Smoothies, Coffee & Tea, Tea Rooms, Ice Cream & Frozen Yogurt, Food",Las Vegas,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,36.1014755,-115.225565,Mr Tea,89103,363,4.5,NV
9020 St Simon Way,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'""}",VNyrLWOqd8o6RdKs0I6Fwg,"Food, Restaurants, Ice Cream & Frozen Yogurt",Pittsburgh,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,40.5690151082,-80.0250333721,Handel's Homemade Ice Cream & Yogurt,15237,28,4.5,PA
913 Central Ave,"{'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'""}",m3XOBJyAJIWEJJUpngVLLw,"Ice Cream & Frozen Yogurt, Vegetarian, Desserts, Restaurants, Food",Charlotte,"{'Monday': '13:0-22:0', 'Tuesday': '13:0-22:0', 'Wednesday': '13:0-22:0', 'Thursday': '13:0-22:0', 'Friday': '13:0-23:0', 'Saturday': '13:0-23:0', 'Sunday': '13:0-22:0'}",1,35.221885,-80.8225322,Two Scoops Creamery,28204,202,4.5,NC
535 Liberty Ave,"{'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'full_bar'"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'DriveThru': 'False'}",Hb717wjzx1Q7cVXQo1-u2w,"Salad, American (Traditional), Burgers, Food, Ice Cream & Frozen Yogurt, Restaurants, Food Trucks",Pittsburgh,"{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}",1,40.441994,-80.002562,BRGR,15222,32,4.0,PA
3860 Chartiers Ave,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'WheelchairAccessible': 'True'}",PnfQvtyc5QNcKj7UCY-Riw,"Ice Cream & Frozen Yogurt, Food",Pittsburgh,{'Monday': '0:0-0:0'},1,40.4590524,-80.0769992,Remember When Ice Cream,15204,18,4.0,PA
5823 N 7th St,"{'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'RestaurantsTableService': 'False', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'""}",1r9xmPVZqsiTNQr_FAcs8w,"Ice Cream & Frozen Yogurt, Desserts, Restaurants, American (Traditional), Food",Phoenix,"{'Monday': '0:0-0:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:0'}",1,33.522572,-112.064706,Mary Coyle Ol' Fashion Ice Cream,85014,115,4.0,AZ
"455 N 3rd St, Ste 120","{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'no'""}",36psxeiUa-zB0XiOoFXubA,"Cupcakes, Food, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Custom Cakes",Phoenix,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,33.4528436259,-112.0685890174,Cold Stone Creamery,85004,38,3.0,AZ
"7501 W Lake Mead Blvd, Ste 105, Summerhill Plaza Strip Mall","{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'HasTV': 'False', 'Alcohol': ""'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1'}",EomaPrsFLVSe9TLRtpevwA,"Ice Cream & Frozen Yogurt, Fast Food, Food, Bakeries, Restaurants",Las Vegas,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",1,36.195137,-115.257322,Dairy Queen,89128,35,3.5,NV
3570 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '4', 'BikeParking': 'False'}",uF7sXHXZUy5UuyjsesJ4Jg,"Ice Cream & Frozen Yogurt, Food",Las Vegas,,1,36.116208,-115.175068,Della Spiga Cafe,89109,38,1.5,NV
6135 S Pecos,"{'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True'}",WlTeMP8p3m1b3LxkfBllLQ,"American (Traditional), Food, Ice Cream & Frozen Yogurt, Burgers, Fast Food, Restaurants",Las Vegas,"{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:30-0:0', 'Sunday': '7:0-22:0'}",1,36.0783329337,-115.1015187876,Sonic Drive-In,89120,41,3.0,NV
12456 N 28th Dr,"{'HasTV': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False'}",DkNJFy9cEM606nsgfs494g,"Fast Food, Restaurants, Food, Ice Cream & Frozen Yogurt",Phoenix,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30'}",1,33.5998082,-112.1199908,Dairy Queen,85029,22,2.5,AZ
"8451 Davis Lake Pkwy, Ste B1","{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'DriveThru': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True'}",j7MAcrMGsiRCrFLLQH-XEQ,"Restaurants, Juice Bars & Smoothies, Food, Hot Dogs, Cheesesteaks, American (Traditional), Ice Cream & Frozen Yogurt, Burgers",Charlotte,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,35.3343575746,-80.8144452865,Hwy 55 Burgers Shakes & Fries,28269,64,3.0,NC
"9211 N Tryon St, Ste 4","{'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}",mv9ml_hdkfaFZOfFumdGBQ,"Bakeries, Ice Cream & Frozen Yogurt, Food",Charlotte,"{'Monday': '9:0-3:0', 'Tuesday': '9:0-3:0', 'Wednesday': '9:0-3:0', 'Thursday': '9:0-3:0', 'Friday': '9:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-3:0'}",1,35.3121814772,-80.7458409317,Insomnia Cookies,28262,54,3.5,NC
305 N Nellis Blvd,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'True', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'False'}",AZRUB9twDxhm3JYicAw0NA,"Food, Ice Cream & Frozen Yogurt",Las Vegas,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",1,36.1671956,-115.0627704,U-Swirl Frozen Yogurt,89110,47,3.0,NV
774 Penn Ave,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'False'}",80-1hn5fAJXFsxuyLe0w7A,"Food, Food Trucks, Ice Cream & Frozen Yogurt",Pittsburgh,,1,40.4427831,-79.8827979,Leona's Ice Cream Sandwiches,15221,16,4.5,PA
300 S Craig St,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True'}",Sd6kNeNCpY3FkGF-RmjQHw,"Ice Cream & Frozen Yogurt, Food",Pittsburgh,"{'Monday': '12:0-0:0', 'Tuesday': '12:0-0:0', 'Wednesday': '12:0-0:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}",1,40.4456919135,-79.9489865016,Razzy Fresh,15213,86,4.0,PA
1316 Poplar St,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Caters': 'False'}",Dz48AHU652_zg43sBPRb9w,"Desserts, Food, Ice Cream & Frozen Yogurt",Pittsburgh,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:30', 'Saturday': '14:0-21:30', 'Sunday': '14:0-21:0'}",1,40.427698,-80.052296,Antney's,15205,112,5.0,PA
"1220 E Harmon Ave, Ste A","{'Caters': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'HasTV': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}",2rvBPUBtQU0WfcOAHLQWRQ,"Desserts, Ice Cream & Frozen Yogurt, Donuts, Cupcakes, Food, Waffles, Restaurants",Las Vegas,"{'Monday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}",1,36.1079963,-115.1363937,Crunch Donut Factory,89119,154,3.5,NV
"11725 North 19th Ave, Ste 12","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True'}",cnXyideAGnrIjKjLjOZcHA,"Gelato, Shaved Ice, Desserts, Ice Cream & Frozen Yogurt, Food",Phoenix,"{'Monday': '15:0-21:0', 'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '15:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,33.5918468862,-112.0991455391,Raspados el Tarasco,85029,13,4.5,AZ
"4045 S Buffalo Dr, Ste A108","{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': 'None', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False'}",u-3exVNGKE0iJ7nnxS3BbA,"Tea Rooms, Juice Bars & Smoothies, Food, Bubble Tea, Ice Cream & Frozen Yogurt, Coffee & Tea",Las Vegas,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}",1,36.115302702,-115.2626278946,Cloud Tea,89147,145,5.0,NV
12 Ogden Ave,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'Caters': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'False', 'BikeParking': 'False'}",egpDg61SdYbKWvCpPM7Nbg,"Ice Cream & Frozen Yogurt, Desserts, Food, Restaurants",Las Vegas,"{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-23:0'}",1,36.1731567812,-115.1451970723,Lappert's Ice Cream Shop,89101,220,4.0,NV
4007 E Greenway Rd,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'DriveThru': 'True'}",MOi64A9mDpK9zUB8546L8Q,"Fast Food, Restaurants, Food, American (Traditional), Burgers, Ice Cream & Frozen Yogurt",Phoenix,"{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '7:0-23:0'}",1,33.6260043,-111.9955494,Sonic Drive-In,85032,57,2.5,AZ
3826 Atwood Ave,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True'}",V46DbgV5cTnYAwpBS70owQ,"Burgers, Ice Cream & Frozen Yogurt, Restaurants, Food",Madison,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:0'}",1,43.085135,-89.3252429,Michael's Frozen Custard,53714,57,3.0,WI
