,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,address,business_id,city,latitude,longitude,name,postal_code,review_count,stars,state,HasTV,GoodForKids,Caters,NoiseLevel,RestaurantsTakeOut,BusinessAcceptsCreditCards,RestaurantsDelivery,WiFi,OutdoorSeating,BusinessParking,RestaurantsPriceRange2,RestaurantsGoodForGroups,BikeParking,WheelchairAccessible,RestaurantsReservations,weekday_close_after_23,weekend_close_after_23,weekend_hour_g11,caterslabel,tvslabel,kidlabel,delilabel,outdoorlabel,grouplabel,wheellabel,reservelabel,noiselabel,takeoutlabel,cardlabel,wifilabel,bikelabel
394,394,394,162503,3201 North Rancho Dr,uu_x0WbrO1kROIes79aawQ,Las Vegas,36.21736009,-115.21306170000001,Wienerschnitzel,89108,21,3.0,NV,FALSE,TRUE,FALSE,quiet,True,True,FALSE,No wifi,FALSE,0,2,TRUE,True,No info,FALSE,1,1,1,1,1,1,1,1,0,0,1,3,0,0,0.0,0
395,395,395,162673,"4750 W Sahara Ave, Ste 27",41Ra7sctE6QhCAIIlt_cQg,Las Vegas,36.145509000000004,-115.20661000000001,Gama Bakery & Cakes,89102,12,3.5,NV,No info,No info,No info,No info,True,True,TRUE,Free wifi,No info,0,1,No info,True,No info,No info,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1.0,0
396,396,396,164337,"2815 W Peoria Ave, Ste 104",xjT7ZajXAITENyJgftjbcg,Phoenix,33.5811762,-112.1234605,Cold Stone Creamery,85029,21,3.0,AZ,No info,No info,FALSE,No info,True,True,FALSE,No wifi,No info,0,2,No info,True,No info,No info,0,0,0,1,1,1,1,0,0,0,1,3,0,0,0.0,0
397,397,397,165315,"7210 W Lake Mead Blvd, Ste 1",2WiMyg8-DoXQ8_R5qFc2iQ,Las Vegas,36.1967709,-115.24919809999999,Poke Addiction,89128,182,4.0,NV,FALSE,TRUE,TRUE,average,True,True,TRUE,Free wifi,TRUE,1,2,TRUE,True,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1.0,0
398,398,398,165662,6054 N 16th St,cUGFEQOu3_VsOpbvHGx8ZQ,Phoenix,33.52501886,-112.0480518,Sweet Republic,85016,303,4.5,AZ,No info,No info,FALSE,No info,True,True,No info,Free wifi,No info,1,1,No info,True,TRUE,No info,0,0,0,1,1,1,1,0,0,0,1,2,0,0,1.0,0
399,399,399,166142,7031 University City Blvd,CITXSUcKxjFFWJitVhuS0A,Charlotte,35.290533,-80.764732,Culver's,28262,75,4.0,NC,TRUE,TRUE,FALSE,average,True,True,FALSE,No wifi,TRUE,1,1,TRUE,False,No info,FALSE,0,0,1,1,0,1,1,0,0,0,1,2,0,0,0.0,1
400,400,400,166164,5300 Riverside Dr,agLfHsIkTahE9VRNlSXM1A,Cleveland,41.408561999999996,-81.840553,Paciugo Gelato,44135,11,4.5,OH,No info,No info,No info,No info,True,True,No info,No wifi,FALSE,1,1,No info,True,No info,No info,0,0,1,1,0,1,1,1,0,0,1,2,0,0,0.0,0
401,401,401,166178,10475 Spencer St,N_TYkatwxieUMJVfMwQbvQ,Las Vegas,35.998821,-115.127365,Dairy Queen Grill & Chill,89183,45,2.0,NV,FALSE,TRUE,No info,No info,True,True,FALSE,No wifi,TRUE,1,1,TRUE,True,No info,FALSE,0,0,1,0,1,0,1,0,0,0,1,2,0,0,0.0,0
402,402,402,166257,5725 E Charleston Blvd,h-1cbSCEMQlf3ampVX6pLw,Las Vegas,36.15889983,-115.049323,Sonic Drive-In,89122,56,2.5,NV,FALSE,TRUE,FALSE,average,True,True,FALSE,No wifi,TRUE,1,1,TRUE,True,No info,FALSE,1,1,1,1,1,1,1,0,0,0,1,2,0,0,0.0,0
403,403,403,166383,6587 Las Vegas Blvd,8eSmXnZG0N1GRsqiFeU9uA,Las Vegas,36.06752226,-115.1782905,Yogurtland,89119,158,4.0,NV,No info,No info,FALSE,No info,True,True,No info,Free wifi,No info,1,1,No info,True,No info,No info,0,0,1,1,1,1,1,0,0,0,1,2,0,0,1.0,0
404,404,404,168231,9617 N Metro Center Pkwy,xC4PkiUNX4MJJSzEcQGgiA,Phoenix,33.575065,-112.12286399999999,Lombardo's Gelato,85051,18,4.5,AZ,No info,No info,No info,No info,True,True,No info,No wifi,No info,1,1,No info,True,No info,No info,0,0,0,1,1,1,1,0,0,0,1,2,0,0,0.0,0
405,405,405,168633,"4740 E. Shea Blvd., #108",s3qlN2qXGusJAN9yM80Y2Q,Phoenix,33.5831802,-111.9786115,Zoyo Frozen Yogurt - Paradise Valley/ Scottsdale,85028,54,3.5,AZ,No info,No info,FALSE,No info,True,True,No info,No wifi,No info,1,1,No info,True,No info,No info,0,0,1,1,1,1,1,1,0,0,1,2,0,0,0.0,0
406,406,406,168945,4438 N Rancho Dr,MvTGsmfJBwGDfwRE7si4Dg,Las Vegas,36.240331299999994,-115.2325665,Dairy Queen,89130,23,2.0,NV,No info,No info,FALSE,No info,True,True,No info,No wifi,No info,1,1,No info,True,No info,No info,0,0,0,1,1,1,1,1,0,0,1,2,0,0,0.0,0
407,407,407,169907,301 South Tryon St,4UnC5i3iUeHQ-3zJ_8037A,Charlotte,35.225451299999996,-80.84528,Halfpenny's,28202,12,4.5,NC,No info,No info,No info,No info,True,True,No info,No wifi,No info,1,1,No info,True,No info,No info,0,0,0,1,0,1,1,1,0,0,1,2,0,0,0.0,0
408,408,408,170028,170 W Summit Ave,So52MxrZGy8bPpyDPQP-Lg,Charlotte,35.21756,-80.857871,Golden Cow Creamery,28203,236,4.5,NC,No info,No info,TRUE,No info,True,True,No info,Free wifi,No info,1,1,No info,True,TRUE,No info,0,0,0,0,1,0,1,1,0,0,1,2,0,0,1.0,0
409,409,409,170748,3310 W Bethany Home Rd,51o5zY_7CEX9l1oNhFP-ow,Phoenix,33.524482899999995,-112.13033020000002,Sonic Drive-In,85017,11,2.5,AZ,FALSE,TRUE,FALSE,average,True,True,FALSE,No wifi,TRUE,1,1,TRUE,True,No info,FALSE,0,0,1,1,1,1,1,0,0,0,1,2,0,0,0.0,0
410,410,410,171113,"3123 N Davidson St, Ste 102B",YURN6bVsqRfPElrMlef4nQ,Charlotte,35.2469725,-80.80620859999998,Popbar,28205,168,4.5,NC,No info,No info,TRUE,No info,True,True,No info,Free wifi,No info,1,1,No info,False,TRUE,No info,0,0,0,0,1,0,1,0,0,0,1,2,0,0,1.0,1
411,411,411,171494,"2510 W Happy Valley Rd, Ste 1251",leJo2p90gVq1JQzR-QP-hA,Phoenix,33.71511415,-112.1141119,Yogurtini,85085,48,4.5,AZ,No info,No info,FALSE,No info,True,True,No info,Free wifi,No info,1,1,No info,True,No info,No info,0,0,1,1,1,1,0,1,0,0,1,2,0,0,1.0,0
412,412,412,171872,1052 N Rancho Dr,AuJ_wBFUiQEhUrsl7k6TPg,Las Vegas,36.18361645,-115.1796315,Agua El Manantial,89106,21,4.5,NV,No info,No info,TRUE,No info,True,True,No info,No wifi,No info,0,1,No info,True,No info,No info,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0.0,0
413,413,413,171900,"5635 Centennial Center Blvd, Ste 120",Yu_WYzA4zIlCxAWqpDJchw,Las Vegas,36.26364858,-115.2571754,Yogurtland,89149,95,4.0,NV,No info,No info,FALSE,No info,True,True,No info,No wifi,No info,1,1,No info,True,No info,No info,0,0,1,1,1,1,1,1,0,0,1,2,0,0,0.0,0
414,414,414,172847,"4500 W. Tropicana Ave, The Orleans Hotel And Casino",TGvqGzvcDY-JQDuoxxphJw,Las Vegas,36.106381,-115.20163000000001,Baskin-Robbins,89103,13,3.5,NV,No info,No info,FALSE,No info,True,True,No info,No wifi,No info,0,1,No info,False,No info,No info,0,0,1,1,0,1,1,1,0,0,1,2,0,0,0.0,1
415,415,415,173293,6240 Pearl Rd,trRoGNmBW26V43ApaKqPmw,Cleveland,41.391635,-81.7610773,East Coast Original Frozen Custard,44130,72,4.5,OH,No info,No info,TRUE,No info,True,True,No info,No wifi,No info,1,1,No info,True,TRUE,No info,0,0,1,0,1,0,1,0,0,0,1,2,0,0,0.0,0
416,416,416,174006,"8878 S Eastern Ave, Ste 102",UKq067-vAjSFWWrwEcduuQ,Las Vegas,36.02827100000001,-115.115017,Sno Tiger,89123,119,4.5,NV,No info,No info,FALSE,No info,True,True,No info,Free wifi,No info,0,1,No info,True,No info,No info,0,0,0,1,0,1,1,1,0,0,1,2,0,0,1.0,0
417,417,417,174086,120 Shiloh St,BfIcrMq0Me0D7BBSYij7Fg,Pittsburgh,40.431062299999994,-80.0073113,Difiore's Ice Cream Delite,15211,77,2.5,PA,FALSE,TRUE,FALSE,No info,True,False,FALSE,No wifi,TRUE,1,1,TRUE,True,No info,FALSE,0,0,0,1,1,1,1,0,0,0,1,2,0,1,0.0,0
418,418,418,174519,16835 N 40th St,5ViysgPio0TAs7LAa1nT_w,Phoenix,33.64040142,-111.9959331,Tropical Sno,85032,42,4.5,AZ,No info,No info,TRUE,No info,True,True,No info,No wifi,No info,1,1,No info,True,No info,No info,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0.0,0
419,419,419,177517,311 Beverly Rd,Krm9dSjhfmNH5LlhOKGPYg,Pittsburgh,40.3884315,-80.0497837,Scoops On Beverly,15216,29,4.5,PA,No info,No info,No info,No info,True,True,No info,No wifi,No info,1,1,No info,True,No info,No info,0,0,1,0,1,0,1,0,0,0,1,2,0,0,0.0,0
420,420,420,177533,"325 N Nellis Blvd, Ste 110",hzHWkla5ylWnb3eDrXaZHw,Las Vegas,36.16802238,-115.0625205,Fluff Ice,89110,17,5.0,NV,No info,No info,No info,No info,True,True,No info,Free wifi,No info,0,2,No info,False,No info,No info,0,0,0,1,1,1,1,0,0,0,1,2,0,0,1.0,1
421,421,421,178776,3764 Rocky River Dr,Mp4l7f83GtphC3iudYE-Zw,Cleveland,41.4518598,-81.81756170000001,Kamm's Corners Ice Cream Company,44111,21,5.0,OH,No info,No info,No info,No info,True,True,No info,Free wifi,No info,0,1,No info,True,TRUE,No info,0,0,1,0,1,0,1,1,0,0,1,2,0,0,1.0,0
422,422,422,178853,1035 Freeport Rd,RN0BrjsrPCkzSCRL9xvf0g,Pittsburgh,40.48838271,-79.88542173,Cold Stone Creamery,15238,14,3.0,PA,No info,No info,No info,No info,True,True,No info,Free wifi,No info,1,2,No info,True,No info,No info,0,0,0,1,0,1,1,1,0,0,1,2,0,0,1.0,0
423,423,423,179238,3500 S Las Vegas Blvd,SsN-SaGGkJn2Qm-jSDQ4aQ,Las Vegas,36.11896409,-115.1757905,Trevi Italian Restaurant,89109,888,3.5,NV,TRUE,TRUE,FALSE,average,True,True,FALSE,Free wifi,FALSE,1,2,TRUE,False,No info,TRUE,0,0,1,1,0,1,1,1,0,0,0,2,0,0,1.0,1
424,424,424,179405,4547 E Cactus Rd,s2xpXws-b-bSIpWIssvH8w,Phoenix,33.5986438,-111.98531840000001,Baskin-Robbins,85032,25,3.0,AZ,No info,No info,TRUE,No info,True,True,No info,No wifi,No info,1,1,No info,True,No info,No info,0,0,1,0,1,0,1,0,0,0,1,2,0,0,0.0,0
425,425,425,181780,1575 E Camelback Rd,Tbq7eiTMZ4vRY0IrQ0Pn3Q,Phoenix,33.50901342,-112.04841,Fried Ice & Bubble Tea,85014,94,4.5,AZ,No info,No info,FALSE,No info,True,True,No info,Free wifi,No info,1,1,No info,True,FALSE,No info,0,0,0,1,1,1,1,1,0,1,1,3,0,0,1.0,0
426,426,426,181961,"7000 E Mayo Blvd, Ste 1108",IAj7fq1DWA0hakxTS26AGw,Phoenix,33.65634,-111.93223200000001,Sonoran Desserts Cafe,85054,27,4.5,AZ,No info,No info,TRUE,No info,True,True,FALSE,Free wifi,TRUE,1,2,No info,True,TRUE,No info,0,0,0,0,1,0,1,0,0,0,1,2,0,0,1.0,0
427,427,427,183179,2623 W Northern Ave,Xb41n6zWsNik5g7JGmU2uw,Phoenix,33.5528605,-112.11626480000001,Dairy Queen,85051,25,3.0,AZ,FALSE,TRUE,FALSE,average,True,True,FALSE,No wifi,TRUE,0,1,FALSE,False,No info,FALSE,1,1,1,1,1,1,1,0,1,0,1,2,0,0,0.0,1
428,428,428,183325,"4340 Indian School Rd, Ste 19",_7u6Cdgoo65xqUNOuRX4Ew,Phoenix,33.4954758,-111.9881878,Nekter Juice Bar,85018,81,4.0,AZ,FALSE,TRUE,FALSE,quiet,True,True,FALSE,Free wifi,TRUE,0,1,TRUE,True,TRUE,FALSE,0,0,1,1,1,1,1,0,0,0,1,3,0,0,1.0,0
429,429,429,183493,"1263 E Silverado Ranch Blvd, Ste 109",YBbev1J_6ShVcPLKg1_sXg,Las Vegas,36.0127715,-115.13601770000001,Super Swirl Frozen Yogurt & Boba Teas,89183,137,5.0,NV,No info,No info,FALSE,No info,True,True,No info,Free wifi,TRUE,1,1,No info,True,TRUE,No info,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1.0,0
430,430,430,183651,"12845 N Tatum Blvd, Ste 1A",gU8u0sczhS0nXQuGqJ12tw,Phoenix,33.60270169,-111.9779983,Yumberi Yogurt,85032,57,4.0,AZ,No info,No info,No info,No info,True,True,No info,No wifi,No info,1,2,No info,True,No info,No info,0,0,1,1,1,1,1,0,0,0,1,2,0,0,0.0,0
431,431,431,183826,3929 E Camelback Rd,NEinRS0q-WZeSSVoTI7avQ,Phoenix,33.509376,-111.996333,The Water Connection,85018,21,5.0,AZ,No info,No info,FALSE,No info,True,True,No info,No wifi,No info,0,1,No info,True,TRUE,No info,0,0,0,1,1,1,1,1,0,0,1,2,0,0,0.0,0
432,432,432,184656,108 S Sharon Amity Rd,kFJOrVTTLtc619LkqKiD8Q,Charlotte,35.176328000000005,-80.799683,Dairy Queen,28211,18,3.0,NC,No info,TRUE,No info,No info,True,True,FALSE,No wifi,No info,1,1,No info,True,No info,FALSE,0,0,0,1,1,1,1,1,0,0,1,2,0,0,0.0,0
433,433,433,185375,"5841 E Charleston Blvd, Ste 210",Vn5BQEssjOPPHvycrJDKeA,Las Vegas,36.1580209,-115.0461163,Cold Stone Creamery,89142,17,3.0,NV,No info,No info,No info,No info,True,True,No info,No wifi,No info,0,1,No info,True,No info,No info,0,0,1,1,1,1,1,1,0,0,1,2,0,0,0.0,0
434,434,434,185918,9033 S Tryon St,K0sQyKBXATd8T-uCtaBnyw,Charlotte,35.13468801,-80.93840457,Dunkin Donuts Baskin Robbins,28273,46,2.0,NC,No info,No info,TRUE,No info,True,True,No info,Free wifi,No info,1,1,No info,False,No info,No info,0,0,0,0,1,0,1,1,0,0,1,2,0,0,1.0,1
435,435,435,186331,3326 N 19th Ave,maJvbTIlMjOoZTcsGUqHOQ,Phoenix,33.48687642,-112.1004223,La Carreta De Lily,85015,20,4.0,AZ,FALSE,TRUE,No info,No info,True,True,FALSE,No wifi,TRUE,0,1,TRUE,False,No info,FALSE,0,0,1,1,1,1,1,0,0,0,1,2,0,0,0.0,1
436,436,436,186701,265 Mt Holly-huntersville Rd,VL2C7v0Kq8ZlMQd_Wh3X3Q,Charlotte,35.3028724,-80.98584787,Sonic Drive-In,28214,35,2.0,NC,FALSE,TRUE,FALSE,quiet,True,True,FALSE,No wifi,TRUE,0,1,TRUE,True,No info,FALSE,0,0,1,1,1,1,1,0,0,0,1,3,0,0,0.0,0
437,437,437,187137,623 Greenfield Ave,mKcCsAUf0lDtL8qWfQCDqg,Pittsburgh,40.4263908,-79.9387555,Rialto Pizza,15207,51,3.5,PA,TRUE,TRUE,TRUE,average,True,True,TRUE,No wifi,TRUE,1,1,TRUE,True,No info,FALSE,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0.0,0
438,438,438,187316,4081 Rocky River Dr,fxw_kCJJDSQDtY7QJ66Fog,Cleveland,41.4437904,-81.81810240000001,Cone Zone and Grill,44135,25,4.0,OH,TRUE,TRUE,TRUE,average,True,True,FALSE,Free wifi,TRUE,0,1,TRUE,True,No info,FALSE,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1.0,0
439,439,439,187417,"21001 N Tatum Blvd, Ste 36-1180",v8-d4GjT_sFiC2RXb3UJSg,Phoenix,33.675815,-111.97182099999999,Cold Stone Creamery,85050,26,3.0,AZ,No info,No info,FALSE,No info,True,True,TRUE,No wifi,No info,1,1,No info,True,No info,No info,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0.0,0
440,440,440,187461,17238 N 19th Ave,2ADoawEfSAZpnQSwVEo5Ig,Phoenix,33.6426213,-112.10038300000001,Sonic Drive-In,85023,20,2.0,AZ,FALSE,TRUE,FALSE,average,True,True,FALSE,No wifi,TRUE,0,1,TRUE,False,No info,FALSE,0,0,1,1,1,1,1,0,0,0,1,2,0,0,0.0,1
441,441,441,187654,"4025 E Chandler Blvd, Ste 64",NfnidMkIIb4OcDpP6jrsgw,Phoenix,33.3044612,-111.99451869999999,Baskin-Robbins,85048,26,3.5,AZ,No info,No info,FALSE,No info,True,True,No info,No wifi,No info,1,1,No info,False,No info,No info,0,0,0,1,1,1,1,0,0,0,1,2,0,0,0.0,1
442,442,442,187684,5700 University Pointe Blvd,zpfLEkD3DuoPegq-EmH2Cg,Charlotte,35.29685593,-80.75762177,Hwy 55 Burgers Shakes & Fries,28262,29,2.5,NC,FALSE,TRUE,TRUE,average,True,True,FALSE,Free wifi,TRUE,1,1,TRUE,True,No info,FALSE,0,0,0,0,1,0,1,0,0,0,1,2,0,0,1.0,0
443,443,443,187704,3400 Las Vegas Blvd S,xOXtEl_kWIOYiYGL_y6-sQ,Las Vegas,36.12095265,-115.1759156,Blizz Frozen Yogurt,89109,75,3.5,NV,No info,No info,FALSE,No info,True,True,No info,Free wifi,No info,1,2,No info,False,No info,No info,0,0,1,1,1,1,1,0,0,0,1,2,0,0,1.0,1
444,444,444,187838,734 E Greenway Pkwy,ltWlvxGu8iKjyYxLIZAYXw,Phoenix,33.63812137,-112.0638822,Sonic Drive-In,85022,22,2.5,AZ,FALSE,TRUE,FALSE,quiet,True,True,FALSE,No wifi,TRUE,0,1,TRUE,True,No info,FALSE,0,0,1,1,1,1,1,0,0,0,1,3,0,0,0.0,0
445,445,445,188516,6055 E Lake Mead Blvd,TUpyKJFqL_ySZMo54pT-Sw,Las Vegas,36.1956146,-115.04052890000001,La Flor De Michoacan Restaurant,89156,52,3.5,NV,TRUE,TRUE,TRUE,average,True,True,FALSE,No wifi,FALSE,1,1,TRUE,True,No info,FALSE,0,0,1,0,0,0,1,1,0,0,1,2,0,0,0.0,0
446,446,446,188837,5606 Schroeder Rd,8VjuH2GhJXauUigEEX9Q7Q,Madison,43.046632,-89.476479,La Nopalera,53711,36,4.5,WI,TRUE,TRUE,TRUE,quiet,True,True,FALSE,Free wifi,FALSE,1,1,TRUE,False,TRUE,FALSE,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1.0,1
447,447,447,189304,"2015 East Arbors Dr, Ste 260, The Arbors In Charlotte",taQyhYtNzD4vujSvP3CDkQ,Charlotte,35.33702,-80.756294,Rita's Italian Ice,28262,40,4.5,NC,No info,No info,TRUE,No info,True,True,No info,No wifi,No info,1,1,No info,True,No info,No info,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0.0,0
448,448,448,189501,4140 E Thomas Rd,#NAME?,Phoenix,33.480592,-111.99201299999999,Dairy Queen,85018,28,3.0,AZ,No info,TRUE,FALSE,No info,True,True,FALSE,No wifi,FALSE,1,1,No info,False,No info,FALSE,0,0,1,1,1,1,1,1,0,0,1,2,0,0,0.0,1
449,449,449,189944,5021 W Mcdowell,Y26ixQb6rpJzdky0WdTjrA,Phoenix,33.46549694,-112.16794920000001,Sonic Drive-In,85035,20,2.0,AZ,FALSE,TRUE,FALSE,quiet,True,True,FALSE,No wifi,TRUE,0,1,TRUE,True,No info,FALSE,0,0,1,1,1,1,1,0,0,0,1,3,0,0,0.0,0
450,450,450,190136,7290 W Lake Mead Blvd,bG-JFEQjr0pAcgdz7eHkZw,Las Vegas,36.19643354,-115.250846,Yogurtland,89128,106,4.5,NV,No info,No info,FALSE,No info,True,True,No info,No wifi,No info,0,1,No info,True,No info,No info,0,0,1,1,1,1,1,0,0,0,1,2,0,0,0.0,0
451,451,451,190290,1691 McFarland Rd,JmdgFq9sgXUIzeqalwrTRA,Pittsburgh,40.396023299999996,-80.0469652,Dairy Queen,15216,16,3.5,PA,FALSE,TRUE,No info,No info,True,True,FALSE,Free wifi,TRUE,1,1,TRUE,False,TRUE,FALSE,0,0,0,1,1,1,1,0,0,0,1,2,0,0,1.0,1
452,452,452,192064,"7785 N Durango Dr, Ste 100",oDQG-l5jts3-M2r9xKquyA,Las Vegas,36.30271610000001,-115.2822305,Dairy Queen,89131,63,2.5,NV,FALSE,TRUE,FALSE,average,True,True,FALSE,No wifi,FALSE,1,1,TRUE,True,TRUE,FALSE,0,0,0,1,1,1,1,1,0,0,1,2,0,0,0.0,0
